﻿icd_code,cn_title
G40001,"局部相关（局灶性）（部分性）特发性癫痫和癫痫综合征，伴有局部发作，非顽固性，伴有癫痫持续状态"
G40009,"局部相关（局灶性）（部分）特发性癫痫和癫痫综合征，伴有局部发作、非顽固性、无癫痫持续状态的癫痫发作"
G4001,"局部相关（局灶性）（部分）特发性癫痫和癫痫综合征伴局部发作、顽固性癫痫发作"
G40011,"局部相关（局灶性）（部分）特发性癫痫和癫痫综合征，伴有局部发作、顽固性、癫痫持续状态"
G40019,"局部相关（局灶性）（部分）特发性癫痫和癫痫综合征，伴有局部发作、顽固性、无癫痫持续状态的癫痫发作"
G401,"局部相关（局灶性）（部分性）症状性癫痫和癫痫综合征伴简单部分性发作"
G4010,"局部相关（局灶性）（部分性）症状性癫痫和癫痫综合征伴简单部分性癫痫发作，非顽固性"
G40101,"局部相关（局灶性）（部分性）症状性癫痫和癫痫综合征，伴有简单的部分性发作，非顽固性，伴有癫痫持续状态"
G40109,"局部相关（局灶性）（部分性）症状性癫痫和癫痫综合征，伴有简单的部分性发作，不难治性，无癫痫持续状态"
G4011,"局部相关（局灶性）（部分性）症状性癫痫和癫痫综合征伴简单部分性发作，顽固性"
G40111,"局部相关（局灶性）（部分性）症状性癫痫和癫痫综合征伴简单部分性发作，顽固性，伴有癫痫持续状态"
G40119,"局部相关（局灶性）（部分性）症状性癫痫和癫痫综合征伴简单部分性发作，顽固性，无癫痫持续状态"
G402,"局部相关（局灶性）（部分性）症状性癫痫和癫痫综合征伴复杂部分性发作"
G4020,"局部相关（局灶性）（部分性）症状性癫痫和癫痫综合征伴复杂部分性癫痫发作，非顽固性"
G40201,"局部相关（局灶性）（部分性）症状性癫痫和癫痫综合征，伴有复杂部分性发作，非顽固性，伴有癫痫持续状态"
G40209,"局部相关（局灶性）（部分性）症状性癫痫和癫痫综合征，伴有复杂的部分性发作，不是顽固性的，无癫痫持续状态"
G4021,"局部相关（局灶性）（部分性）症状性癫痫和癫痫综合征伴复杂部分性发作，顽固性"
G40211,"局部相关（局灶性）（部分性）症状性癫痫和癫痫综合征伴复杂部分性发作，顽固性，伴有癫痫持续状态"
G40219,"局部相关（局灶性）（部分性）症状性癫痫和癫痫综合征，伴有复杂的部分性发作，顽固性，无癫痫持续状态"
G403,"全身性特发性癫痫和癫痫综合征"
G4030,"全身性特发性癫痫和癫痫综合征，非顽固性"
G40301,"全身性特发性癫痫和癫痫综合征，非顽固性，伴有癫痫持续状态"
G40309,"全身性特发性癫痫和癫痫综合征，不难治性，无癫痫持续状态"
G4031,"全身性特发性癫痫和癫痫综合征，顽固性"
G40311,"全身性特发性癫痫和癫痫综合征，顽固性，伴有癫痫持续状态"
G40319,"全身性特发性癫痫和癫痫综合征，顽固性，无癫痫持续状态"
G404,"其他全身性癫痫和癫痫综合征"
G4040,"其他全身性癫痫和癫痫综合征，非顽固性"
G40401,"其他全身性癫痫和癫痫综合征，非顽固性，伴有癫痫持续状态"
G40409,"其他全身性癫痫和癫痫综合征，不难治，无癫痫持续状态"
G4041,"其他全身性癫痫和癫痫综合征，顽固性"
G40411,"其他全身性癫痫和癫痫综合征，顽固性，伴有癫痫持续状态"
G40419,"其他全身性癫痫和癫痫综合征，顽固性，无癫痫持续状态"
G4042,"细胞周期蛋白依赖性激酶样 5 缺陷症"
G405,"与外部原因相关的癫痫发作"
G4050,"与外部原因相关的癫痫发作，非顽固性"
G40501,"与外部原因相关的癫痫发作，非顽固性，伴有癫痫持续状态"
G40509,"与外部原因相关的癫痫发作，不顽固，无癫痫持续状态"
G408,"其他癫痫和反复发作"
G4080,"其他癫痫"
G40801,"其他癫痫，非顽固性，伴有癫痫持续状态"
G40802,"其他癫痫，非顽固性，无癫痫持续状态"
G40803,"其他癫痫，顽固性，伴有癫痫持续状态"
G40804,"其他癫痫，顽固性，无癫痫持续状态"
G4081,"Lennox-Gastaut 综合征"
G40811,"Lennox-Gastaut 综合征，非顽固性，伴有癫痫持续状态"
G40812,"Lennox-Gastaut 综合征，不难治性，无癫痫持续状态"
G40813,"Lennox-Gastaut 综合征，顽固性，伴有癫痫持续状态"
G40814,"Lennox-Gastaut 综合征，顽固性，无癫痫持续状态"
G4082,"癫痫性痉挛"
G40821,"癫痫性痉挛，非顽固性，伴有癫痫持续状态"
G40822,"癫痫性痉挛，不顽固，无癫痫持续状态"
G40823,"癫痫性痉挛，顽固性，伴有癫痫持续状态"
G40824,"癫痫性痉挛，顽固性，无癫痫持续状态"
G4083,"Dravet 综合征"
G40833,"Dravet 综合征，顽固性，伴有癫痫持续状态"
G40834,"Dravet 综合征，顽固性，无癫痫持续状态"
G4089,"其他癫痫发作"
G409,"癫痫，未指定"
G4090,"癫痫，未指定，非顽固性"
G40901,"癫痫，未指明，非顽固性，伴有癫痫持续状态"
G40909,"癫痫，未指定，不难治，无癫痫持续状态"
G4091,"癫痫，不明原因，顽固性"
G40911,"癫痫，未指明，顽固性，伴有癫痫持续状态"
G40919,"癫痫，不明原因，顽固性，无癫痫持续状态"
G40A,"失神癫痫综合征"
G40A0,"失神癫痫综合征，非顽固性"
G40A01,"失神癫痫综合征，非顽固性，伴有癫痫持续状态"
G40A09,"失神癫痫综合征，不顽固，无癫痫持续状态"
G40A1,"失神癫痫综合征，顽固性"
G40A11,"失神癫痫综合征，顽固性，伴有癫痫持续状态"
G40A19,"失神癫痫综合征，顽固性，无癫痫持续状态"
G40B,"青少年肌阵挛性癫痫 [冲动性小病]"
G40B0,"青少年肌阵挛性癫痫，非顽固性"
G40B01,"青少年肌阵挛性癫痫，非顽固性，伴有癫痫持续状态"
G40B09,"青少年肌阵挛性癫痫，不难治性，无癫痫持续状态"
G40B1,"青少年肌阵挛性癫痫，顽固性"
G40B11,"青少年肌阵挛性癫痫，顽固性，伴有癫痫持续状态"
G40B19,"青少年肌阵挛性癫痫，顽固性，无癫痫持续状态"
G43,"偏头痛"
G430,"无先兆的偏头痛"
G4300,"无先兆偏头痛，不顽固"
G43001,"无先兆偏头痛，非顽固性，伴有偏头痛状态"
G43009,"无先兆偏头痛，不顽固性，无偏头痛状态"
G4301,"无先兆偏头痛，顽固性"
G43011,"无先兆偏头痛，顽固性，伴有偏头痛状态"
G43019,"无先兆偏头痛，顽固性，无偏头痛状态"
G431,"有先兆的偏头痛"
G4310,"有先兆的偏头痛，不顽固"
G43101,"有先兆偏头痛，非顽固性偏头痛，偏头痛状态"
G43109,"有先兆偏头痛，不顽固性，无偏头痛状态"
G4311,"有先兆的偏头痛，顽固性"
G43111,"有先兆偏头痛，顽固性，偏头痛 状态"
G43119,"有先兆偏头痛，顽固性，无偏头痛状态"
G434,"偏瘫性偏头痛"
G4340,"偏瘫性偏头痛，非顽固性"
G43401,"偏瘫性偏头痛，非顽固性，伴有偏头痛状态"
G43409,"偏瘫性偏头痛，非顽固性，无偏头痛状态"
G4341,"偏瘫性偏头痛，顽固性"
G43411,"偏瘫性偏头痛，顽固性，伴有偏头痛状态"
G43419,"偏瘫性偏头痛，顽固性，无偏头痛状态"
G435,"无脑梗死的持续性偏头痛先兆"
G4350,"持续性偏头痛先兆，无脑梗死，不顽固"
G43501,"持续性偏头痛先兆，无脑梗死，非顽固性，伴有偏头痛状态"
G43509,"持续性偏头痛先兆，无脑梗死，不难治性，无偏头痛持续状态"
G4351,"持续性偏头痛先兆，无脑梗死，顽固性"
G43511,"持续性偏头痛先兆，无脑梗死，顽固性，伴有偏头痛持续状态"
G43519,"持续性偏头痛先兆，无脑梗死，顽固性，无偏头痛持续状态"
G436,"持续性偏头痛先兆伴脑梗死"
G4360,"持续性偏头痛先兆伴脑梗死，非顽固性"
G43601,"持续性偏头痛先兆伴脑梗死，非顽固性，伴有偏头痛持续状态"
G43609,"持续性偏头痛先兆伴脑梗死，不顽固性，无偏头痛持续状态"
G4361,"持续性偏头痛先兆伴脑梗死，顽固性"
G43611,"持续性偏头痛先兆伴脑梗死，顽固性，伴有偏头痛持续状态"
G43619,"持续性偏头痛先兆伴脑梗死，顽固性，无偏头痛持续状态"
G437,"无先兆的慢性偏头痛"
G4370,"无先兆的慢性偏头痛，不顽固性"
G43701,"无先兆的慢性偏头痛，不顽固性，伴有偏头痛持续状态"
G43709,"无先兆的慢性偏头痛，不顽固性，无偏头痛持续状态"
G4371,"无先兆的慢性偏头痛，顽固性"
G43711,"无先兆的慢性偏头痛，顽固性，伴有偏头痛 状态"
G43719,"无先兆的慢性偏头痛，顽固性，无偏头痛持续状态"
G438,"其他偏头痛"
G4380,"其他偏头痛，非顽固性"
G43801,"其他偏头痛，非顽固性，伴有 偏头痛 状态"
G43809,"其他偏头痛，非顽固性，无偏头痛状态"
G4381,"其他 顽固性偏头痛"
G43811,"其他 顽固性偏头痛 伴 偏头痛 状态"
G43819,"其他偏头痛，顽固性，无偏头痛状态"
G4382,"月经性偏头痛，非顽固性"
G43821,"月经性偏头痛，非顽固性，伴有偏头痛持续状态"
G43829,"月经性偏头痛，不顽固性，无偏头痛状态"
G4383,"月经性偏头痛，顽固性"
G43831,"月经性偏头痛，顽固性，伴有偏头痛状态"
G43839,"月经性偏头痛，顽固性，无偏头痛状态"
G439,"偏头痛，未指定"
G4390,"偏头痛，未明确说明，非顽固性"
G43901,"偏头痛，未明确，非顽固性，偏头痛状态"
G43909,"偏头痛，未明确，非顽固性，无偏头痛持续状态"
G4391,"偏头痛、不明原因、顽固性"
G43911,"偏头痛，不明原因，顽固性，偏头痛 状态"
G43919,"偏头痛，不明原因，顽固性，无偏头痛持续状态"
G43A,"周期性呕吐"
G43A0,"周期性呕吐，偏头痛，非顽固性"
G43A1,"周期性呕吐， 偏头痛， 顽固性"
G43B,"眼肌麻痹性偏头痛"
G43B0,"眼肌麻痹性偏头痛，非顽固性"
G43B1,"顽固性眼肌麻痹性偏头痛"
G43C,"儿童或成人周期性头痛综合征"
G43C0,"儿童或成人周期性头痛综合征，非顽固性"
G43C1,"儿童或成人周期性头痛综合征，顽固性"
G43D,"腹部偏头痛"
G43D0,"腹部偏头痛，非顽固性"
G43D1,"腹部偏头痛，顽固性"
G44,"其他头痛综合征"
G440,"丛集性头痛和其他三叉神经自主神经头痛 （TAC）"
G4400,"丛集性头痛综合征，未指定"
G44001,"丛集性头痛综合征，不明原因，顽固性"
G44009,"丛集性头痛综合征，未明确，非顽固性"
G4401,"发作性丛集性头痛"
G44011,"阵发性丛集性头痛，顽固性"
G44019,"阵发性丛集性头痛，非顽固性"
G4402,"慢性丛集性头痛"
G44021,"慢性丛集性头痛，顽固性"
G44029,"慢性丛集性头痛，非顽固性"
G4403,"阵发性阵发性偏头痛"
G44031,"阵发性阵发性偏头痛，顽固性"
G44039,"阵发性阵发性偏头痛，不顽固"
G4404,"慢性阵发性偏头痛"
G44041,"慢性阵发性偏头痛，顽固性"
G44049,"慢性阵发性偏头痛，非顽固性"
G4405,"短时单侧神经痛样头痛伴结膜充血和流泪 （SUNCT）"
G44051,"短暂的单侧神经痛样头痛伴结膜充血和流泪 （SUNCT），顽固性"
G44059,"短暂的单侧神经痛样头痛伴结膜充血和流泪 （SUNCT），不难治性"
G4409,"其他三叉神经自主神经头骨 （TAC）"
G44091,"其他顽固性三叉神经自主神经头骨 （TAC），顽固性"
G44099,"其他三叉神经自主神经头骨 （TAC），非顽固性"
G441,"血管性头痛，未分类"
G442,"紧张型头痛"
G4420,"紧张型头痛，未指明"
G44201,"紧张型头痛，不明原因，顽固性"
G44209,"紧张型头痛，未明确说明，非顽固性"
G4421,"阵发性紧张型头痛"
G44211,"阵发性紧张型头痛，顽固性"
G44219,"阵发性紧张型头痛，不顽固"
G4422,"慢性紧张型头痛"
G44221,"慢性紧张型头痛，顽固性"
G44229,"慢性紧张型头痛，非顽固性"
G443,"创伤后头痛"
G4430,"创伤后头痛，未指明"
G44301,"创伤后头痛，不明原因，顽固性"
G44309,"创伤后头痛，未明确，非顽固性"
G4431,"急性创伤后头痛"
G44311,"急性创伤后头痛，顽固性"
G44319,"急性创伤后头痛，非顽固性"
G4432,"慢性创伤后头痛"
G44321,"慢性创伤后头痛，顽固性"
G44329,"慢性创伤后头痛，非顽固性"
G444,"药物性头痛，未分类"
G4440,"药物性头痛，未分类，非顽固性"
G4441,"药物性头痛，未分类，顽固性"
G445,"复杂性头痛综合征"
G4451,"Hemicrania continua （持续半颅）"
G4452,"新发每日持续性头痛 （NDPH）"
G4453,"原发性霹雳性头痛"
G4459,"其他复杂性头痛综合征"
G448,"其他特定的头痛综合征"
G4481,"催眠性头痛"
G4482,"与性活动相关的头痛"
G4483,"原发性咳嗽性头痛"
G4484,"原发性劳力性头痛"
G4485,"原发性刺痛性头痛"
G4486,"颈源性头痛"
G4489,"其他头痛综合征"
G45,"短暂性脑缺血发作和相关综合征"
G450,"椎基底动脉综合征"
G451,"颈动脉综合征（半球）"
G452,"多发性和双侧脑前动脉综合征"
G453,"一过性黑朦"
G454,"短暂性全面性遗忘症"
G458,"其他短暂性脑缺血发作和相关综合征"
G459,"短暂性脑缺血发作，未指定"
G46,"脑血管疾病中的脑血管综合征"
G460,"大脑中动脉综合征"
G461,"大脑前动脉综合征"
G462,"大脑后动脉综合征"
G463,"脑干卒中综合征"
G464,"小脑卒中综合征"
G465,"单纯运动腔隙综合征"
G466,"单纯感觉腔隙综合征"
G467,"其他腔隙综合征"
G468,"脑血管疾病中的其他脑血管综合征"
G47,"睡眠障碍"
G470,"失眠"
G4700,"失眠，未指定"
G4701,"因医疗状况导致失眠"
G4709,"其他失眠"
G471,"嗜睡"
G4710,"嗜睡症，未指定"
G4711,"特发性睡眠过度伴睡眠时间长"
G4712,"没有长时间睡眠的特发性嗜睡"
G4713,"复发性嗜睡症"
G4714,"医疗状况导致的睡眠过度"
G4719,"其他嗜睡症"
G472,"昼夜节律睡眠障碍"
G4720,"昼夜节律性睡眠障碍，未指定类型"
G4721,"昼夜节律睡眠障碍，睡眠时相延迟型"
G4722,"昼夜节律睡眠障碍，高级睡眠相位类型"
G4723,"昼夜节律性睡眠障碍，不规则睡眠觉醒型"
G4724,"昼夜节律睡眠障碍，自由奔跑型"
G4725,"昼夜节律睡眠障碍，时差型"
G4726,"昼夜节律睡眠障碍，轮班工作类型"
G4727,"昼夜节律睡眠障碍在别处分类的疾病"
G4729,"其他昼夜节律睡眠障碍"
G473,"睡眠呼吸暂停"
G4730,"睡眠呼吸暂停，未指定"
G4731,"原发性中枢性睡眠呼吸暂停"
G4732,"高海拔周期性呼吸"
G4733,"阻塞性睡眠呼吸暂停（成人）（儿科）"
G4734,"特发性睡眠相关非梗阻性肺泡通气不足"
G4735,"先天性中央肺泡通气不足综合征"
G4736,"在别处分类的疾病中与睡眠相关的通气不足"
G4737,"中枢性睡眠呼吸暂停，见其他分类情况"
G4739,"其他睡眠呼吸暂停"
G474,"发作性睡病和猝倒"
G4741,"发作"
G47411,"发作性睡病伴猝倒"
G47419,"无猝倒的发作性睡病"
G4742,"发作性睡病在别处分类的疾病"
G47421,"发作性睡病在其他地方分类为猝倒的疾病"
G47429,"发作性睡病在别处分类为无猝倒的疾病"
G475,"异态睡眠"
G4750,"异态睡眠，未指定"
G4751,"意识模糊性觉醒"
G4752,"REM 睡眠行为障碍"
G4753,"复发性孤立性睡眠麻痹"
G4754,"异态睡眠病症见于其他分类疾病"
